thisRow.t,notes,waiting_for_trigger_text.started,trigger.started,trigger.keys,trigger.rt,countdown.started,countdown.stopped,trial.stopped,stimuli.started,condition,stim_name,participant,run,user,date,expName,psychopyVersion,frameRate,
,,,,,,,,,197.94118711699957,32,car3_1.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,201.9222372919994,33,JO_faces_3.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,205.95753671400053,34,shore_4.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,209.979348588,35,blank.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,213.93172812599914,36,JC_hands_3.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,217.93493509099972,37,dumptruck2_1.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,221.9482093179995,38,IK_faces_3.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,225.95238641799915,39,bigwaterfall_3.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,229.96261332999893,40,IK_hands_3.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,233.935619115,41,blank.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,237.94619847899958,42,snow_1.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,241.9390720299998,43,blank.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,245.91927545399994,44,KW_hands_3.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,249.96179490800023,45,blackexcavator_2.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,253.91309419999925,46,KP_faces_1.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,257.9461805009996,47,car4_1.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,261.9555852129997,48,KW_faces_2.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,265.95689315799973,49,blank.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,269.97193417199924,50,rockystream_1.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,273.91982273400026,51,AX_hands_1.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,277.9661211139992,52,smallwaterfall_3.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,281.9198414090006,53,EC_faces_3.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,285.95778281300045,54,SS_hands_3.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,289.96276870399925,55,car5_1.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,293.9222169179993,56,blank.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,297.93747070099926,57,HO_hands_1.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,301.9500307679991,58,blank.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,305.94577670499893,59,car1_1.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,309.92890543700014,60,BP_faces_3.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,313.9141457829992,61,volcano_4.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
,,,,,,,,,317.95055320199936,62,blank.mp4,bb97,5,vpnl,2024-02-10_17h13.12.227,alternatingbabyloc,2023.2.2,150.93837709462025,
